"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"JPL","AD00402","J1845",2024-05-16,23.7,72,16.5,24.4,41.6,25
"Pretoria, South Africa","AD00405","J1101",2024-05-16,23.7,70,35.1,92.1,23.1,30.5
"AASTU, Ethiopia","AD00098","J1676",2024-05-15,24,64,17.3,34.3,30.6,30.5
"JPL","AD00402","J1845",2024-05-15,24,73,16.4,24.8,44.9,23.5
"Pretoria, South Africa","AD00405","J1101",2024-05-15,24,73,29.5,52.5,24.1,30
"Tainan, Taiwan","AD00406","J1662",2024-05-15,5.3,17,35.3,65.1,26.1,45.8
"Amity University Noida, India","AD00088","#2LPM",2024-05-14,1.7,6,117.1,121.2,5.5,64.5
"JPL","AD00402","J1820",2024-05-14,22.6,69,22,32,32.4,27.4
"Tainan, Taiwan","AD00406","J1662",2024-05-14,23.7,72,43.7,69.5,32.5,35.1
"JPL","AD00402","J1820",2024-05-13,23.7,72,21.7,33.6,32.9,27.2
"Tainan, Taiwan","AD00406","J1662",2024-05-13,24,73,7.2,11.2,30.8,35.6
"JPL","AD00402","J1820",2024-05-12,23.7,72,29.3,38.5,31.8,28.9
"AASTU, Ethiopia","AD00091","J1274",2024-05-11,23,70,19,103.2,17.7,45.7
"JPL","AD00402","J1820",2024-05-11,23.7,72,20.5,31.7,31.2,28.5
"Tainan, Taiwan","AD00406","J1660",2024-05-11,9.3,29,16.7,22.6,24.1,44.8
"AASTU, Ethiopia","AD00091","J1274",2024-05-10,23.7,72,18.7,54.2,20.2,44.7
"Amity University Noida, India","AD00088","#2LPM",2024-05-10,6,19,86.2,89.8,14.3,57.5
"JPL","AD00402","J1820",2024-05-10,23.7,72,16.6,22.2,32.4,28.2
"Tainan, Taiwan","AD00406","J1660",2024-05-10,23.7,72,7.8,11.9,31.1,38.6
"JPL","AD00402","J1820",2024-05-09,24,73,10.4,15.2,37.4,26.9
"JPL","AD00402","J1838",2024-05-08,21.7,66,11.1,17,29.7,27.6
"Amity University Noida, India","AD00088","#2LPM",2024-05-07,17.7,54,97.4,135,18.9,51.6
"JPL","AD00402","J1838",2024-05-07,23.7,72,6.3,16.2,26.2,26
"AASTU, Ethiopia","AD00091","J1298",2024-05-06,7.7,11,7.3,11.8,22.7,43.3
"JPL","AD00402","J1838",2024-05-06,24,73,2.3,4.2,31,26.2
"JPL","AD00402","J1842",2024-05-06,0.2,4,2.3,2.4,30.7,27.8
"AASTU, Ethiopia","AD00091","J1298",2024-05-05,23.6,72,9.4,24.6,22.2,44.8
"JPL","AD00402","J1842",2024-05-05,23.9,288,1.5,3,28.6,23.4
"AASTU, Ethiopia","AD00091","J1298",2024-05-04,24,73,35.7,137.2,24.5,42.2
"JPL","AD00402","J1842",2024-05-04,23.9,252,8.8,20.7,39.9,23.3
"AASTU, Ethiopia","AD00091","J1298",2024-05-03,23.7,72,32.9,73.6,30.3,39.4
"Amity University Noida, India","AD00088","#2LPM",2024-05-03,5.7,18,55.8,94.7,6.7,56.4
"JPL","AD00402","J1842",2024-05-03,23.9,288,20.5,26.5,36.7,24.7
"JPL","AD00402","J1842",2024-05-02,23.9,288,21.9,27.9,32.6,27.7
"Tainan, Taiwan","AD00406","J1639",2024-05-02,9.3,29,15.1,31.7,31,42.5
"AASTU, Ethiopia","AD00091","J1264",2024-05-01,8.7,27,7.3,14.9,14,51.5
"JPL","AD00402","J1842",2024-05-01,23.9,288,12,15.4,31.8,26.3
"Tainan, Taiwan","AD00406","J1639",2024-05-01,23.7,72,14.4,33.4,40.4,35.1
"AASTU, Ethiopia","AD00091","J1264",2024-04-30,23.7,72,21.2,47.8,23.4,42.2
"AASTU, Ethiopia","AD00098","J1683",2024-04-30,1.7,6,17.2,22,6.2,57.5
"JPL","AD00402","J1842",2024-04-30,24,289,12.6,19.1,35.5,28.4
"AASTU, Ethiopia","AD00098","J1683",2024-04-29,22.7,61,31.6,55.4,15.8,45.1
"AASTU, Ethiopia","AD00091","J1271",2024-04-28,0,1,8.6,8.6,25.2,40
"AASTU, Ethiopia","AD00098","J1683",2024-04-28,23.7,72,19.7,42.3,15.6,46.1
"AASTU, Ethiopia","AD00091","J1271",2024-04-27,13.7,18,12,32.1,19.8,46.4
"AASTU, Ethiopia","AD00098","J1683",2024-04-27,23.7,60,24.7,42.4,15.6,43.5
"AASTU, Ethiopia","AD00091","J1271",2024-04-26,23.6,72,17.4,45.2,33.3,36.6
"JPL","AD00402","J1811",2024-04-26,6.7,21,6.1,8.1,33.1,29.7
"AASTU, Ethiopia","AD00091","J1271",2024-04-25,24,73,11.1,29.6,26,41.5
"JPL","AD00402","J1811",2024-04-25,23.7,72,5,13.3,39.7,22.1
"AASTU, Ethiopia","AD00091","J1271",2024-04-24,23.7,71,23.3,62.1,28.7,41.1
"Amity University Noida, India","AD00088","#2LPM",2024-04-24,0,1,54.8,54.8,13.4,51
"Amity University Noida, India","AD00088","#2LPM",2024-04-24,12,37,36.5,63.8,10.8,52.7
"JPL","AD00402","J1811",2024-04-24,24,73,3.7,8.5,38.1,24.1
"JPL","AD00402","J1860",2024-04-23,0,1,9,9,40.5,23.5
"JPL","AD00402","J1860",2024-04-22,23.7,72,25.7,43.5,34.7,26.8
"JPL","AD00402","J1860",2024-04-21,23.7,72,29.8,40.9,31.5,29
"JPL","AD00402","J1860",2024-04-20,23.7,68,25.2,30.3,33.7,25
"JPL","AD00402","J1860",2024-04-19,23.6,72,21.4,27.6,32.7,25
"Tainan, Taiwan","AD00403","J1222",2024-04-19,9,28,17.7,25.8,31.5,42.7
"Tainan, Taiwan","AD00406","J1492",2024-04-19,9.3,29,18.1,27.3,28.7,41.5
"JPL","AD00402","J1860",2024-04-18,23.7,72,16.5,22.8,29.9,26.5
"Tainan, Taiwan","AD00403","J1222",2024-04-18,23.7,72,25.6,32.5,40.6,38
"Tainan, Taiwan","AD00406","J1492",2024-04-18,23.7,72,13.3,18.9,30.1,40.9
"JPL","AD00402","J1860",2024-04-17,23.7,72,6.6,16.5,23.7,28.1
"JPL","AD00402","J1860",2024-04-16,23.7,72,2.7,4.3,25.5,28.2
"AASTU, Ethiopia","AD00091","J1284",2024-04-15,18.6,57,10.4,27.7,17.8,48.5
"JPL","AD00402","J1860",2024-04-15,24,73,3.6,7,36.4,23.9
"Tainan, Taiwan","AD00403","J1220",2024-04-15,5.7,18,13.2,14,30.7,46
"AASTU, Ethiopia","AD00091","J1284",2024-04-14,23.7,72,17,39.1,20.2,45.4
"JPL","AD00402","J1858",2024-04-14,23,70,1.9,4.6,45.5,18.1
"Tainan, Taiwan","AD00403","J1220",2024-04-14,23.7,74,10.4,21.6,41.5,38.2
"Tainan, Taiwan","AD00406","J1643",2024-04-14,10.7,33,5.6,9.7,31.5,41.2
"AASTU, Ethiopia","AD00091","J1284",2024-04-13,23.7,72,21.5,48.9,22.6,43.3
"JPL","AD00402","J1858",2024-04-13,23.7,66,2.3,6.2,39.5,18
"Tainan, Taiwan","AD00403","J1220",2024-04-13,24,73,24.5,40.9,41,37.9
"Tainan, Taiwan","AD00406","J1643",2024-04-13,23.7,73,12.4,20.4,34.2,38.5
"JPL","AD00402","J1858",2024-04-12,24,73,10.4,30.3,42.5,21.1
"JPL","AD00402","J1857",2024-04-11,7.3,23,5.2,12,15.2,42.3
"Tainan, Taiwan","AD00403","J1259",2024-04-11,0,1,50.7,50.7,36.4,42.2
"Tainan, Taiwan","AD00406","J1499",2024-04-11,9.3,29,36.2,53.3,28.4,42.7
"JPL","AD00402","J1857",2024-04-10,23.7,72,4,6.5,18.9,29.8
"Tainan, Taiwan","AD00403","J1259",2024-04-10,23.7,72,41.1,65.5,41.8,36
"Tainan, Taiwan","AD00406","J1499",2024-04-10,23.7,72,22.7,36.6,33.5,37.6
"JPL","AD00402","J1857",2024-04-09,24,73,0.9,2,19.7,28.3
"JPL","AD00402","J1828",2024-04-08,23,70,1.7,5.5,19.8,27.3
"JPL","AD00402","J1828",2024-04-07,23.7,72,3.6,8.2,26.5,21.7
"JPL","AD00402","J1828",2024-04-06,23.7,72,2.2,4.6,28.1,20.5
"Amity University Noida, India","AD00088","#2LPM",2024-04-05,3.3,11,27.6,39.4,10.3,51.4
"JPL","AD00402","J1828",2024-04-05,23.7,71,0.4,1,34.3,16.8
"Tainan, Taiwan","AD00403","J1236",2024-04-05,22,67,38.7,56.2,37,36.8
"Tainan, Taiwan","AD00406","J1666",2024-04-05,9.3,29,32.3,45.8,26.5,42.8
"AASTU, Ethiopia","AD00091","J1281",2024-04-04,0,1,4.3,4.3,19.7,44.9
"JPL","AD00402","J1828",2024-04-04,23.7,71,1.9,6.5,39.5,17.8
"Tainan, Taiwan","AD00403","J1236",2024-04-04,23.7,72,43.3,55,39.6,38.3
"Tainan, Taiwan","AD00406","J1666",2024-04-04,23.7,72,25.2,31.6,33.4,38.8
"AASTU, Ethiopia","AD00091","J1281",2024-04-03,16.7,51,11.3,36.1,27.3,41.1
"JPL","AD00402","J1828",2024-04-03,24,73,8.3,18.7,33.6,26.5
"AASTU, Ethiopia","AD00091","J1281",2024-04-02,23.7,73,16.1,37.7,36.9,35.9
"JPL","AD00402","J1824",2024-04-02,22.3,68,2,4.5,24.3,26.6
"Tainan, Taiwan","AD00403","J1367",2024-04-02,9,28,17.2,37.3,34.1,42.5
"Tainan, Taiwan","AD00406","J1665",2024-04-02,13,40,16.4,37.1,32.8,39.4
"JPL","AD00402","J1824",2024-04-01,23.6,72,2,4.6,31.4,23.7
"Tainan, Taiwan","AD00403","J1367",2024-04-01,24,73,17.6,27.3,43,37
"Tainan, Taiwan","AD00406","J1665",2024-04-01,23.7,73,9.1,14.9,35.2,38
"AASTU, Ethiopia","AD00098","J0609",2024-03-31,11.3,29,34.7,61.5,10.3,47.4
"JPL","AD00402","J1824",2024-03-31,23.7,61,0.8,3,36.5,18.9
"AASTU, Ethiopia","AD00091","J0858",2024-03-30,18.3,56,6.2,16.9,26.5,43.1
"AASTU, Ethiopia","AD00093","J1440",2024-03-30,4.7,15,29.6,66.4,17,41.3
"AASTU, Ethiopia","AD00098","J0609",2024-03-30,24,66,33.8,70.8,8,50.8
"JPL","AD00402","J1824",2024-03-30,23.7,59,0.6,1.9,42.8,18.2
"Tainan, Taiwan","AD00403","J1312",2024-03-30,9.3,29,20.6,26.4,34.8,41
"Tainan, Taiwan","AD00406","J1649",2024-03-30,9,28,21.5,27.7,31.1,40.3
"AASTU, Ethiopia","AD00091","J0858",2024-03-29,24,73,21.6,58.3,29.2,41
"AASTU, Ethiopia","AD00093","J1440",2024-03-29,16,49,17.7,21.8,16.5,42.3
"AASTU, Ethiopia","AD00098","J0609",2024-03-29,23.3,58,20.7,28.5,7.9,51.2
"JPL","AD00402","J1824",2024-03-29,23.7,63,1.4,2.6,35.7,21.7
"Tainan, Taiwan","AD00403","J1312",2024-03-29,23.7,72,36.2,48.6,42.1,36.4
"Tainan, Taiwan","AD00406","J1649",2024-03-29,24,73,18.7,28.5,35,37.3
"AASTU, Ethiopia","AD00091","J0858",2024-03-28,23.7,72,10.4,27.4,36.7,37
"AASTU, Ethiopia","AD00093","J1440",2024-03-28,24,2,21.8,27.5,20.9,37.9
"AASTU, Ethiopia","AD00098","J0609",2024-03-28,23,53,19.3,33.9,7.8,51.4
"JPL","AD00402","J1824",2024-03-28,24,73,6.9,18.7,39.8,23.6
"AASTU, Ethiopia","AD00091","J1288",2024-03-27,6.3,20,3.8,5.4,26.2,43.8
"AASTU, Ethiopia","AD00098","J0609",2024-03-27,23,56,23.1,52.7,7.7,52
"JPL","AD00402","J1813",2024-03-27,22,67,8.1,12.3,30.7,23.5
"Tainan, Taiwan","AD00403","J1357",2024-03-27,9.3,29,26.2,43.7,28.1,43.2
"Tainan, Taiwan","AD00406","J1647",2024-03-27,9,28,27.8,47.5,26.1,42.1
"AASTU, Ethiopia","AD00091","J1288",2024-03-26,23.7,73,4.4,11.9,32.2,39.5
"AASTU, Ethiopia","AD00093","J1440",2024-03-26,1.7,6,36.4,44.1,14,46.1
"AASTU, Ethiopia","AD00098","J0609",2024-03-26,22.6,8,32.2,45.2,8.6,50.4
"JPL","AD00402","J1813",2024-03-26,23.7,72,5,7.7,32.2,22.1
"Tainan, Taiwan","AD00403","J1357",2024-03-26,23.7,72,30.9,41,37.3,36.7
"Tainan, Taiwan","AD00406","J1647",2024-03-26,24,73,16.2,21.4,33.1,36.1
"AASTU, Ethiopia","AD00091","J1288",2024-03-25,23.6,72,8.4,28.2,36.2,37.7
"AASTU, Ethiopia","AD00093","J1440",2024-03-25,23.7,73,32.9,63.8,15.9,43.4
"JPL","AD00402","J1813",2024-03-25,24,73,2.7,5.1,33.8,22.4
"AASTU, Ethiopia","AD00091","J1288",2024-03-24,23.7,72,7.9,19.6,30.1,39.7
"AASTU, Ethiopia","AD00098","J1440",2024-03-24,14,31,36.5,66.8,9.1,49.7
"JPL","AD00402","J1848",2024-03-24,23.7,68,0.3,1.6,33.1,19.5
"Tainan, Taiwan","AD00403","J1348",2024-03-24,9.3,29,11.8,15.4,32.3,42.9
"Tainan, Taiwan","AD00406","J1670",2024-03-24,9,28,11.2,15.2,28.7,42
"AASTU, Ethiopia","AD00098","J1440",2024-03-23,23.6,61,29.6,72.9,5.8,53.6
"JPL","AD00402","J1848",2024-03-23,23.7,72,1.2,4.8,40.4,20.5
"Tainan, Taiwan","AD00403","J1348",2024-03-23,23.7,72,16.5,23.3,44,36.2
"Tainan, Taiwan","AD00406","J1670",2024-03-23,24,73,7.6,11,37.6,36.6
"AASTU, Ethiopia","AD00098","J1440",2024-03-22,24,57,13.3,27.1,8.1,48.5
"JPL","AD00402","J1848",2024-03-22,24,73,20.7,37.6,39.5,25.6
"JPL","AD00402","J1801",2024-03-21,3.3,11,32.2,35,31.6,33.3
"Tainan, Taiwan","AD00403","J1329",2024-03-21,9.3,29,17.6,27.4,28.1,36.6
"AASTU, Ethiopia","AD00093","J0609",2024-03-20,13.3,41,12.9,40,12.9,44.4
"JPL","AD00402","J1801",2024-03-20,23.7,72,27.3,37.9,31.6,26.1
"Tainan, Taiwan","AD00403","J1329",2024-03-20,23.7,72,32,49.4,30.6,33.1
"Amity University Noida, India","AD00088","J1437",2024-03-19,15,46,85.9,152.3,15.1,46.6
"JPL","AD00402","J1801",2024-03-19,24,73,8.4,12.7,35.4,26.4
"JPL","AD00402","J1830",2024-03-18,23.7,72,5.7,9.8,29.9,25
"JPL","AD00402","J1830",2024-03-17,23.7,72,6.9,12.1,32.3,24.3
"Tainan, Taiwan","AD00403","J1339",2024-03-17,9,28,24.8,31.1,28.3,42.3
"Tainan, Taiwan","AD00406","J1648",2024-03-17,22.3,68,47,85.9,33.1,34.2
"AASTU, Ethiopia","AD00098","J0609",2024-03-16,9,28,37.2,43.3,8.4,49
"JPL","AD00402","J1830",2024-03-16,24,73,5.8,13,38.4,22.7
"Tainan, Taiwan","AD00403","J1339",2024-03-16,24,73,57.3,76.2,34.5,36.6
"Tainan, Taiwan","AD00406","J1648",2024-03-16,23.7,72,27.6,40,30.8,36
"AASTU, Ethiopia","AD00098","J0609",2024-03-15,0.7,3,31.3,34.2,11.8,44.3
"AASTU, Ethiopia","AD00098","J0609",2024-03-15,23.6,72,33.4,71.6,10.3,46.2
"JPL","AD00402","J1805",2024-03-15,5.7,14,0.6,1.4,19.2,28.5
"JPL","AD00402","J1805",2024-03-14,24,48,0.1,0.5,14.7,25.2
"Tainan, Taiwan","AD00403","J1358",2024-03-14,11,34,50.1,90.6,35,36
"Tainan, Taiwan","AD00406","J1653",2024-03-14,17.3,53,19.6,25.6,32.1,31.6
"AASTU, Ethiopia","AD00098","J0609",2024-03-13,8,25,19.6,48.1,8.3,50.4
"JPL","AD00402","J1805",2024-03-13,23.7,69,2.4,6.5,29,24.2
"Tainan, Taiwan","AD00403","J1358",2024-03-13,23.7,73,41,73.2,36,32.3
"Tainan, Taiwan","AD00406","J1653",2024-03-13,24,73,3.4,5,28.7,33
"AASTU, Ethiopia","AD00098","J0609",2024-03-12,0.7,3,25.2,27.2,12.7,44.2
"AASTU, Ethiopia","AD00098","J0609",2024-03-12,23.6,73,26,54.1,10.5,46.1
"AASTU, Ethiopia","AD00098","J0609",2024-03-09,3.3,11,28.2,36.1,14.2,43.8
"Adama, Ethiopia","AD00412","J1418",2024-03-08,20,56,3.6,9.4,43.8,24.4
"Adama, Ethiopia","AD00412","J1418",2024-03-07,23.7,72,4.7,7.2,36.7,28.2
"Adama, Ethiopia","AD00410","J1182",2024-03-06,0,1,0.5,0.5,47.3,23.5
"Adama, Ethiopia","AD00412","J1418",2024-03-06,23.7,72,5.7,12.8,47.7,24.4
"Adama, Ethiopia","AD00410","J1182",2024-03-05,23.7,54,12.2,26.5,46.1,23.3
"Adama, Ethiopia","AD00412","J1418",2024-03-05,23.7,70,7.3,16,49.2,23.1
"Adama, Ethiopia","AD00410","J1182",2024-03-04,23.7,71,15.7,24.3,43.8,24
"Adama, Ethiopia","AD00412","J1418",2024-03-04,24,73,21.3,29.1,45.7,24.2
"Adama, Ethiopia","AD00410","J1182",2024-03-03,21.7,66,8.8,14.4,42.3,26.5
"Adama, Ethiopia","AD00412","J1418",2024-03-03,23.7,72,11.7,17.2,44.6,25.8
"JPL","AD00402","J1814",2024-03-03,22.3,67,1.1,3.1,40,20.5
"Adama, Ethiopia","AD00410","J1182",2024-03-02,8,25,9.4,19.4,43.4,26.8
"Adama, Ethiopia","AD00412","J1418",2024-03-02,23.7,32,10.1,18.7,43.3,27.7
"JPL","AD00402","J1814",2024-03-02,23.6,67,0.5,1.8,49.5,18.8
"JPL","AD00402","J1814",2024-03-01,23.7,58,1.3,3.4,44.7,21.7
"Amity University Noida, India","AD00414","J1302",2024-02-29,2,7,1,1.2,33.5,22.8
"JPL","AD00402","J1835",2024-02-29,0.3,2,10.1,10.5,38.4,23.6
"Pretoria, South Africa","AD00104","J1551",2024-02-29,10.3,32,26.5,43.8,12,49.1
"Amity University Noida, India","AD00414","J1302",2024-02-28,23.7,71,5.7,14.8,37.8,20.8
"JPL","AD00402","J1835",2024-02-28,23.7,72,11.8,25.4,32.9,25
"Pretoria, South Africa","AD00104","J1551",2024-02-28,23.7,72,16.3,34,21.1,39
"Amity University Manesar, India","AD00409","#2LPM",2024-02-27,19.7,3,48.6,79.6,17,35.3
"Amity University Noida, India","AD00414","J1302",2024-02-27,23.7,72,9.9,16.3,36.9,29
"JPL","AD00402","J1376",2024-02-27,20,61,22.3,35.6,37.8,21.6
"JPL","AD00402","J1835",2024-02-27,24,73,12.1,21.2,44,21.1
"Amity University Noida, India","AD00414","J1302",2024-02-26,24,73,36,68.3,24.7,29.8
"JPL","AD00402","J1376",2024-02-26,23.7,72,9.6,20.7,30.4,22.9
"Amity University Noida, India","AD00414","J1302",2024-02-25,23.7,72,19.2,41.8,24.8,24.3
"JPL","AD00402","J1376",2024-02-25,23.7,72,2.3,5.3,25.1,25.4
"Amity University Noida, India","AD00414","J1302",2024-02-24,23.7,72,6.8,26.2,26.3,23.2
"JPL","AD00402","J1376",2024-02-24,22.3,55,0.3,1.3,25.4,24.9
"Amity University Noida, India","AD00414","J1302",2024-02-23,23.7,72,7.4,28.5,33.8,26.3
"JPL","AD00402","J1376",2024-02-23,23.7,71,2.1,5.1,31.4,24.5
"Amity University Noida, India","AD00413","J1395",2024-02-22,23.3,71,29.7,53.2,30.4,28
"Amity University Noida, India","AD00414","J1302",2024-02-22,23.3,70,26.7,48.8,37.9,27.3
"JPL","AD00402","J1376",2024-02-22,24,73,1.2,3.7,41.6,22.3
"Amity University Noida, India","AD00413","J1395",2024-02-21,23,70,47.6,82,18.2,25.9
"Amity University Noida, India","AD00414","J1302",2024-02-21,23.6,72,43.7,77,24,25.7
"Amity University Noida, India","AD00413","J1395",2024-02-20,23.6,72,25,53.4,18.9,21.7
"Amity University Noida, India","AD00414","J1302",2024-02-20,23.7,72,22.7,48.1,24.8,21.4
"Pretoria, South Africa","AD00104","J1548",2024-02-20,9.3,29,16.8,21.3,14.6,51.3
"Amity University Noida, India","AD00413","J1395",2024-02-19,23.7,72,46,97.6,18.3,22.5
"Amity University Noida, India","AD00414","J1302",2024-02-19,23.7,72,42.1,92.8,24.6,22.4
"Pretoria, South Africa","AD00104","J1548",2024-02-19,23.7,72,13.8,28.3,23.7,41.9
"Amity University Noida, India","AD00413","J1395",2024-02-18,23.7,72,18,58.5,21.7,19.6
"Amity University Noida, India","AD00414","J1302",2024-02-18,23.7,70,16.8,55.1,29,19.2
"Amity University Noida, India","AD00413","J1395",2024-02-17,23.7,72,11,22.4,27.6,15.8
"Amity University Noida, India","AD00414","J1302",2024-02-17,23.7,72,9.6,20.8,36,15.5
"Amity University Noida, India","AD00413","J1395",2024-02-16,24,73,22.2,40.2,29.8,23.8
"Amity University Noida, India","AD00414","J1302",2024-02-16,23.6,72,20.7,40.7,37.6,23
"Pretoria, South Africa","AD00104","J1614",2024-02-16,9.3,29,10.3,17.3,9.1,53.8
"Amity University Noida, India","AD00413","J1395",2024-02-15,23.4,6,18.5,51.4,25,30.1
"Pretoria, South Africa","AD00104","J1614",2024-02-15,23.7,72,17.4,31.8,18.5,44
"Amity University Noida, India","AD00413","J1395",2024-02-14,23.7,72,13.4,38.4,23.1,25.2
"JPL","AD00402","J1386",2024-02-14,22.3,68,13.1,20.1,30,21.3
"Amity University Noida, India","AD00413","J1395",2024-02-13,23.7,72,11.3,38,28.9,22.2
"JPL","AD00402","J1386",2024-02-13,23.7,72,12.1,22.1,28.9,22.2
"Pretoria, South Africa","AD00104","J1593",2024-02-13,9.3,29,21.2,38.8,11,53.8
"Pretoria, South Africa","AD00405","J1198",2024-02-13,5.3,17,9.6,14,35.1,20.8
"Amity University Noida, India","AD00413","J1395",2024-02-12,23.7,72,4,20.7,42.7,20.1
"JPL","AD00402","J1386",2024-02-12,24,73,3.5,6.4,28.5,21.4
"Pretoria, South Africa","AD00104","J1593",2024-02-12,23.7,72,33.5,63.3,21.5,42.1
"Pretoria, South Africa","AD00405","J1198",2024-02-12,23,49,2.3,12.1,46.6,17
"Amity University Noida, India","AD00413","J1395",2024-02-11,23.6,72,7.3,25.4,40.8,26.5
"Amity University Noida, India","AD00414","J1302",2024-02-11,3.7,12,5.1,15.3,45.6,28
"Pretoria, South Africa","AD00405","J1198",2024-02-11,21.6,63,1.7,4.7,44.5,25.1
"Amity University Noida, India","AD00413","J1395",2024-02-10,23.7,72,12.9,25.7,36.9,26.2
"Amity University Noida, India","AD00414","J1302",2024-02-10,23.7,72,11.9,24.2,41.9,26.1
"Pretoria, South Africa","AD00405","J1198",2024-02-10,23.7,72,9.7,16.9,41.1,24.3
"Amity University Noida, India","AD00413","J1395",2024-02-09,23.7,72,29.3,49.3,30.3,24.1
"Amity University Noida, India","AD00414","J1302",2024-02-09,23.7,72,27.3,50.4,35.7,24
"JPL","AD00402","J1419",2024-02-09,21.3,65,1.1,2.7,31.7,19.5
"Pretoria, South Africa","AD00405","J1198",2024-02-09,23.7,72,25.1,34.8,34.4,21.9
"Amity University Noida, India","AD00413","J1395",2024-02-08,23.7,72,32,77.4,25.5,21
"Amity University Noida, India","AD00414","J1302",2024-02-08,23.7,72,29.5,77.6,32.9,21
"Pretoria, South Africa","AD00104","J1599",2024-02-08,9.3,29,7.8,13.3,6.6,57.7
"Pretoria, South Africa","AD00405","J1198",2024-02-08,23.7,72,20.8,28.8,29.8,17.8
"Amity University Noida, India","AD00413","J1395",2024-02-07,0,1,14.6,14.6,20.7,19.7
"Amity University Noida, India","AD00413","J1395",2024-02-07,24,73,19,49.6,26.1,21.6
"Amity University Noida, India","AD00414","J1302",2024-02-07,24,73,17.3,43.7,33,21.1
"Pretoria, South Africa","AD00104","J1599",2024-02-07,23.7,72,15,36,11.3,47.1
"Pretoria, South Africa","AD00405","J1198",2024-02-07,24,73,13.8,20.5,29.9,16.6
"Pretoria, South Africa","AD00104","J1610",2024-02-06,9,28,7.5,11.1,7.9,55.8
"Pretoria, South Africa","AD00104","J1610",2024-02-05,24,73,22.2,87.3,18.2,43
"Amity University Noida, India","AD00413","J1395",2024-02-04,14.7,45,12.7,18.9,26.8,16.2
"Amity University Noida, India","AD00413","J1395",2024-02-03,23.7,72,12.1,18.9,22,24
"Amity University Noida, India","AD00413","J1395",2024-02-02,23.7,72,16.8,41.3,23.5,26.4
"Amity University Noida, India","AD00413","J1395",2024-02-01,24,73,16.2,42.4,27.9,22.1
"JPL","AD00402","J1393",2024-02-01,23.3,71,2.1,12.4,41.6,18.5
"Pretoria, South Africa","AD00405","J1383",2024-02-01,0,1,19.8,19.8,37.3,13.9
"JPL","AD00402","J1393",2024-01-31,23.7,72,10.6,28,29.7,22.7
"Pretoria, South Africa","AD00405","J1383",2024-01-31,23.7,72,8.4,16,31.4,14.4
"Adama, Ethiopia","AD00410","J1182",2024-01-30,20,61,51.3,146.9,29,21.6
"JPL","AD00402","J1393",2024-01-30,23.6,72,3.6,14.4,21.7,26.4
"Pretoria, South Africa","AD00104","J1620",2024-01-30,16.3,50,28.5,52.9,21.4,44.2
"Pretoria, South Africa","AD00405","J1383",2024-01-30,23.7,72,7.2,12.9,32.6,18.9
"Adama, Ethiopia","AD00410","J1182",2024-01-29,8,25,1,1.5,30.9,23.3
"JPL","AD00402","J1393",2024-01-29,23.7,72,1,2,20,28
"Pretoria, South Africa","AD00405","J1383",2024-01-29,23.7,72,3,6.4,35.3,13.7
"Adama, Ethiopia","AD00410","J1182",2024-01-28,23.7,60,0.8,2.4,39.8,15.1
"JPL","AD00402","J1393",2024-01-28,23.7,69,1.3,3.6,22,26.8
"Pretoria, South Africa","AD00405","J1383",2024-01-28,23.3,66,0.4,1.1,41.7,14
"Adama, Ethiopia","AD00410","J1182",2024-01-27,23.7,67,3.9,13.4,45.6,22.5
"JPL","AD00402","J1393",2024-01-27,23.3,69,0.8,2.5,24.1,27.4
"Pretoria, South Africa","AD00405","J1383",2024-01-27,22,67,3.3,13.7,47.9,21.7
"Adama, Ethiopia","AD00410","J1182",2024-01-26,23.7,72,13.6,20.6,46.1,26
"JPL","AD00402","J1393",2024-01-26,23.7,72,1.5,3.7,29.4,24.9
"Pretoria, South Africa","AD00405","J1383",2024-01-26,24,73,11,17.4,44.6,25.5
"Adama, Ethiopia","AD00410","J1182",2024-01-25,24,70,4.8,9,51.8,25.5
"JPL","AD00402","J1393",2024-01-25,24,73,2.5,4.9,43,20.8
"Pretoria, South Africa","AD00405","J1370",2024-01-25,7.3,23,4.5,7.5,47.6,27.5
"Pretoria, South Africa","AD00104","J1588",2024-01-24,15,46,22.9,48.9,18,43.9
"Pretoria, South Africa","AD00405","J1370",2024-01-24,23.7,72,10.3,17.4,45.9,23
"Pretoria, South Africa","AD00405","J1370",2024-01-23,23.6,72,19.9,32.7,37.8,17.6
"Pretoria, South Africa","AD00104","J1589",2024-01-22,17,53,18.2,41.7,17.9,44
"Pretoria, South Africa","AD00405","J1370",2024-01-22,23.7,72,10.1,17.5,24.1,14.5
"Pretoria, South Africa","AD00405","J1370",2024-01-21,23.7,72,9.3,17.1,23,7.3
"Pretoria, South Africa","AD00405","J1370",2024-01-20,23.7,72,5.2,9.4,25,2.6
"Pretoria, South Africa","AD00104","J1571",2024-01-19,9.3,29,3.8,12.7,10,51.2
"Pretoria, South Africa","AD00405","J1370",2024-01-19,24,73,10.5,14.6,28.6,8.3
"Pretoria, South Africa","AD00104","J1571",2024-01-18,23.7,72,15.1,41.1,24.2,34.9
"Pretoria, South Africa","AD00405","J1371",2024-01-18,5,16,10.2,19.7,24.4,17.4
"Pretoria, South Africa","AD00405","J1371",2024-01-17,23.6,72,11.7,26.5,26.5,5.9
